module	rc_pre	rc_90ac3ce	rc_6d235db	rc_810e566	rc_post	deck_pre	deck_90ac3ce	deck_6d235db	deck_810e566	deck_post
IFFAHA01	8	8	8	8	8	d9a73d5444fc7576	d9a73d5444fc7576	d9a73d5444fc7576	d9a73d5444fc7576	d9a73d5444fc7576
IFFAHA02	8	8	8	8	8	c25b7729f8c74b07	c25b7729f8c74b07	c25b7729f8c74b07	c25b7729f8c74b07	c25b7729f8c74b07
IFFAHA03	8	8	8	8	8	046e843355601f35	046e843355601f35	046e843355601f35	046e843355601f35	046e843355601f35
IFFAHA04	8	8	8	8	8	691c993ef44bcdcb	691c993ef44bcdcb	691c993ef44bcdcb	691c993ef44bcdcb	691c993ef44bcdcb
IFFAHA05	8	8	8	8	8	5237b557371f0eb8	5237b557371f0eb8	5237b557371f0eb8	5237b557371f0eb8	5237b557371f0eb8
IFFAHA06	8	8	8	8	8	e4a71a62de95458a	e4a71a62de95458a	e4a71a62de95458a	e4a71a62de95458a	e4a71a62de95458a
IFFAHA07	8	8	8	8	8	54a6e8f26de282f7	54a6e8f26de282f7	54a6e8f26de282f7	54a6e8f26de282f7	54a6e8f26de282f7
IFFAHA11	0	0	0	0	0	d471bd460b622f7c	d471bd460b622f7c	d471bd460b622f7c	d471bd460b622f7c	d471bd460b622f7c
IFFAHA12	0	0	0	0	0	f5ac384b8cfcd34d	f5ac384b8cfcd34d	f5ac384b8cfcd34d	f5ac384b8cfcd34d	f5ac384b8cfcd34d
IFFAHA13	8	8	8	8	8	a0828071c9f503ea	a0828071c9f503ea	a0828071c9f503ea	a0828071c9f503ea	a0828071c9f503ea
IFFAHA16	0	0	0	0	0	373ae53157bf8fc4	373ae53157bf8fc4	29b29db29cb790d8	29b29db29cb790d8	29b29db29cb790d8
IFFAJA01	0	0	0	0	0	78611559a85349ae	78611559a85349ae	78611559a85349ae	78611559a85349ae	78611559a85349ae
IFFAJA02	8	8	8	8	8	2d9053dc92af8aaf	2d9053dc92af8aaf	2d9053dc92af8aaf	2d9053dc92af8aaf	2d9053dc92af8aaf
IFFAJA04	8	8	8	8	8	f42eabbcbdc709e3	f42eabbcbdc709e3	f42eabbcbdc709e3	f42eabbcbdc709e3	f42eabbcbdc709e3
IFFANA	0	0	0	0	0	4ec9822319c05590	4ec9822319c05590	4ec9822319c05590	4ec9822319c05590	4ec9822319c05590
IFFCAN01	0	0	0	0	0	ae91a9d2af87c431	ae91a9d2af87c431	ae91a9d2af87c431	ae91a9d2af87c431	ae91a9d2af87c431
IFFCAN02	0	0	0	0	0	a4e7376090e26dbb	a4e7376090e26dbb	a4e7376090e26dbb	a4e7376090e26dbb	a4e7376090e26dbb
IFFCAN03	0	0	0	0	0	a1d37497ae283717	a1d37497ae283717	a1d37497ae283717	a1d37497ae283717	a1d37497ae283717
IFFPAAST	0	0	0	0	0	71c12e54bfc3bf50	71c12e54bfc3bf50	71c12e54bfc3bf50	71c12e54bfc3bf50	71c12e54bfc3bf50
IFFPBAPR	0	0	0	0	0	c37a349c099c292a	c37a349c099c292a	c37a349c099c292a	c37a349c099c292a	c37a349c099c292a
IFFPCAAR	0	0	0	0	0	0206bf9ed7327f4e	0206bf9ed7327f4e	0206bf9ed7327f4e	0206bf9ed7327f4e	0206bf9ed7327f4e
IFFPDAPL	0	0	0	0	0	32ffc2b9dedd719c	32ffc2b9dedd719c	32ffc2b9dedd719c	32ffc2b9dedd719c	32ffc2b9dedd719c
IFFPEAGR	0	0	0	0	0	9acaae064c7d7fea	9acaae064c7d7fea	9acaae064c7d7fea	9acaae064c7d7fea	9acaae064c7d7fea
IFFPFAVA	0	0	0	0	0	3e43cbb486fb98ae	3e43cbb486fb98ae	3e43cbb486fb98ae	3e43cbb486fb98ae	3e43cbb486fb98ae
IFFPGAVP	0	0	0	0	0	e5f5570889408447	e5f5570889408447	e5f5570889408447	e5f5570889408447	e5f5570889408447
IFFPHALA	0	0	0	0	0	b345904076d1bfcc	b345904076d1bfcc	b345904076d1bfcc	b345904076d1bfcc	b345904076d1bfcc
IFFPIAPG	0	0	0	0	0	85aa649ae8c837f9	85aa649ae8c837f9	85aa649ae8c837f9	85aa649ae8c837f9	85aa649ae8c837f9
IFFPJAPV	0	0	0	0	0	1c874a91cddb888e	1c874a91cddb888e	1c874a91cddb888e	1c874a91cddb888e	1c874a91cddb888e
IFFPKADG	0	0	0	0	0	818a6f97b8629843	818a6f97b8629843	818a6f97b8629843	818a6f97b8629843	818a6f97b8629843
IFFPLARE	0	0	0	0	0	b171a6558142456e	b171a6558142456e	b171a6558142456e	b171a6558142456e	b171a6558142456e
IFFPPASG	0	0	0	0	0	72ce4d3772a7b683	72ce4d3772a7b683	72ce4d3772a7b683	72ce4d3772a7b683	72ce4d3772a7b683
IFG0190P	8	8	8	8	8	919e8e2a379d88b4	919e8e2a379d88b4	919e8e2a379d88b4	919e8e2a379d88b4	919e8e2a379d88b4
IFG0191X	0	0	0	0	0	ee99d2c4578f7084	ee99d2c4578f7084	ee99d2c4578f7084	ee99d2c4578f7084	ee99d2c4578f7084
IFG0191Y	8	8	8	8	8	0306debabc248675	0306debabc248675	0306debabc248675	0306debabc248675	0306debabc248675
IFG0192A	8	8	8	8	8	cc3e15a36e9c4000	cc3e15a36e9c4000	cc3e15a36e9c4000	cc3e15a36e9c4000	cc3e15a36e9c4000
IFG0193A	8	8	8	8	8	b251fcfc80738ad9	b251fcfc80738ad9	b251fcfc80738ad9	b251fcfc80738ad9	b251fcfc80738ad9
IFG0193C	8	8	8	8	8	ff0087ee8b5d5437	ff0087ee8b5d5437	ff0087ee8b5d5437	ff0087ee8b5d5437	ff0087ee8b5d5437
IFG0193D	8	8	8	8	8	3dc605565322d4ee	3dc605565322d4ee	3dc605565322d4ee	3dc605565322d4ee	3dc605565322d4ee
IFG0193E	8	8	8	8	8	4377e8748d8c18e2	4377e8748d8c18e2	4377e8748d8c18e2	4377e8748d8c18e2	4377e8748d8c18e2
IFG0194A	8	8	8	8	8	cc4ce753b7dec81b	cc4ce753b7dec81b	cc4ce753b7dec81b	cc4ce753b7dec81b	cc4ce753b7dec81b
IFG0194C	8	8	8	8	8	20239a8937f84b8f	20239a8937f84b8f	20239a8937f84b8f	20239a8937f84b8f	20239a8937f84b8f
IFG0194F	8	8	8	8	8	a3857e7f84eb9989	a3857e7f84eb9989	a3857e7f84eb9989	a3857e7f84eb9989	a3857e7f84eb9989
IFG0194J	8	8	8	8	8	91242d08a3dfd8a1	91242d08a3dfd8a1	91242d08a3dfd8a1	91242d08a3dfd8a1	91242d08a3dfd8a1
IFG0195A	8	8	8	8	8	25cf099595e7427f	25cf099595e7427f	25cf099595e7427f	25cf099595e7427f	25cf099595e7427f
IFG0195B	8	8	8	8	8	ed160f1e3cbf99c7	ed160f1e3cbf99c7	ed160f1e3cbf99c7	ed160f1e3cbf99c7	ed160f1e3cbf99c7
IFG0195C	8	8	8	8	8	7338e193f8c0dbe1	7338e193f8c0dbe1	7338e193f8c0dbe1	7338e193f8c0dbe1	7338e193f8c0dbe1
IFG0195D	8	8	8	8	8	12517ab93b6ae4d2	12517ab93b6ae4d2	12517ab93b6ae4d2	12517ab93b6ae4d2	12517ab93b6ae4d2
IFG0195G	8	8	8	8	8	154e6c29818bb183	154e6c29818bb183	154e6c29818bb183	154e6c29818bb183	154e6c29818bb183
IFG0195H	8	8	8	8	8	9249f3ebefc09067	9249f3ebefc09067	9249f3ebefc09067	9249f3ebefc09067	9249f3ebefc09067
IFG0195J	8	8	8	8	8	8cdc7f93f93d1780	8cdc7f93f93d1780	8cdc7f93f93d1780	8cdc7f93f93d1780	8cdc7f93f93d1780
IFG0195K	8	8	8	8	8	669a1d2f7cf5069e	669a1d2f7cf5069e	669a1d2f7cf5069e	669a1d2f7cf5069e	669a1d2f7cf5069e
IFG0195N	8	8	8	8	8	4b6f30d6ceeff420	4b6f30d6ceeff420	4b6f30d6ceeff420	4b6f30d6ceeff420	4b6f30d6ceeff420
IFG0195T	8	8	8	8	8	9760af3c364bda21	9760af3c364bda21	9760af3c364bda21	9760af3c364bda21	9760af3c364bda21
IFG0195U	8	8	8	8	8	d8fcaa4823259ee1	d8fcaa4823259ee1	d8fcaa4823259ee1	d8fcaa4823259ee1	d8fcaa4823259ee1
IFG0195V	8	8	8	8	8	68b922e64a056d16	68b922e64a056d16	68b922e64a056d16	68b922e64a056d16	68b922e64a056d16
IFG0196J	8	8	8	8	8	d91304d9afc1b696	d91304d9afc1b696	d91304d9afc1b696	d91304d9afc1b696	d91304d9afc1b696
IFG0196K	8	8	8	8	8	1176018c2f0d1e21	1176018c2f0d1e21	1176018c2f0d1e21	1176018c2f0d1e21	1176018c2f0d1e21
IFG0196L	8	8	8	8	8	41f9af1be29c3c9d	41f9af1be29c3c9d	41f9af1be29c3c9d	41f9af1be29c3c9d	41f9af1be29c3c9d
IFG0196M	8	8	8	8	8	40e156465edc7ae7	40e156465edc7ae7	40e156465edc7ae7	40e156465edc7ae7	40e156465edc7ae7
IFG0196N	8	8	8	8	8	9176c47524933a2d	9176c47524933a2d	9176c47524933a2d	9176c47524933a2d	9176c47524933a2d
IFG0196O	8	8	8	8	8	ad77db7333026618	ad77db7333026618	ad77db7333026618	ad77db7333026618	ad77db7333026618
IFG0196Q	8	8	8	8	8	9ae9b4f804137a1c	9ae9b4f804137a1c	9ae9b4f804137a1c	9ae9b4f804137a1c	9ae9b4f804137a1c
IFG0196T	8	8	8	8	8	d1353e5bbd781d37	d1353e5bbd781d37	d1353e5bbd781d37	d1353e5bbd781d37	d1353e5bbd781d37
IFG0196U	8	8	8	8	8	c69592e648a0014e	c69592e648a0014e	c69592e648a0014e	c69592e648a0014e	c69592e648a0014e
IFG0196V	8	8	8	8	8	559b7cb9ca842aef	559b7cb9ca842aef	559b7cb9ca842aef	559b7cb9ca842aef	559b7cb9ca842aef
IFG0196W	8	8	8	8	8	8c766d663d7172bc	8c766d663d7172bc	8c766d663d7172bc	8c766d663d7172bc	8c766d663d7172bc
IFG0196X	8	8	8	8	8	0044b3cc4bc01053	0044b3cc4bc01053	0044b3cc4bc01053	0044b3cc4bc01053	0044b3cc4bc01053
IFG0198N	8	8	8	8	8	dabd1e29c90275e5	dabd1e29c90275e5	dabd1e29c90275e5	dabd1e29c90275e5	dabd1e29c90275e5
IFG0199B	8	8	8	8	8	7b03efc1a6611f09	7b03efc1a6611f09	7b03efc1a6611f09	7b03efc1a6611f09	7b03efc1a6611f09
IFG0199D	8	8	8	8	8	5e7ba8d787b9cac1	5e7ba8d787b9cac1	5e7ba8d787b9cac1	5e7ba8d787b9cac1	5e7ba8d787b9cac1
IFG0199E	8	8	8	8	8	a7d23fcbf1216867	a7d23fcbf1216867	a7d23fcbf1216867	a7d23fcbf1216867	a7d23fcbf1216867
IFG0199I	0	0	0	0	0	8d98dea65c5d27f2	8d98dea65c5d27f2	8d98dea65c5d27f2	8d98dea65c5d27f2	8d98dea65c5d27f2
IFG019RA	8	8	8	8	8	9bb9fbe32a5165bc	9bb9fbe32a5165bc	9bb9fbe32a5165bc	9bb9fbe32a5165bc	9bb9fbe32a5165bc
IFG019TR	8	8	8	8	8	c695d8dcc783e7b7	c695d8dcc783e7b7	c695d8dcc783e7b7	c695d8dcc783e7b7	c695d8dcc783e7b7
IFG0200N	0	0	0	0	0	7e41ba4238c78d72	7e41ba4238c78d72	7e41ba4238c78d72	7e41ba4238c78d72	7e41ba4238c78d72
IFG0200P	8	8	8	8	8	924ddb27df8aa342	924ddb27df8aa342	924ddb27df8aa342	924ddb27df8aa342	924ddb27df8aa342
IFG0200V	8	8	8	8	8	386b80cd9a5f5ddb	386b80cd9a5f5ddb	386b80cd9a5f5ddb	386b80cd9a5f5ddb	386b80cd9a5f5ddb
IFG0200W	8	8	8	8	8	c27ac349b26e85b5	c27ac349b26e85b5	c27ac349b26e85b5	c27ac349b26e85b5	c27ac349b26e85b5
IFG0200Y	8	8	8	8	8	4afd257bb039ac4b	4afd257bb039ac4b	4afd257bb039ac4b	4afd257bb039ac4b	4afd257bb039ac4b
IFG0200Z	8	8	8	8	8	6e06c28e576aa90f	6e06c28e576aa90f	6e06c28e576aa90f	6e06c28e576aa90f	6e06c28e576aa90f
IFG0201R	8	8	8	8	8	6529439b70f75e80	6529439b70f75e80	6529439b70f75e80	6529439b70f75e80	6529439b70f75e80
IFG0202A	8	8	8	8	8	65bdabf8e623036e	65bdabf8e623036e	65bdabf8e623036e	65bdabf8e623036e	65bdabf8e623036e
IFG0202B	8	8	8	8	8	84dcd2641211d19e	84dcd2641211d19e	84dcd2641211d19e	84dcd2641211d19e	84dcd2641211d19e
IFG0202C	8	8	8	8	8	8c1a0c10295cd3ed	8c1a0c10295cd3ed	8c1a0c10295cd3ed	8c1a0c10295cd3ed	8c1a0c10295cd3ed
IFG0202D	8	8	8	8	8	68de211c0ff69081	68de211c0ff69081	68de211c0ff69081	68de211c0ff69081	68de211c0ff69081
IFG0202E	8	8	8	8	8	fe5d6b68249715c6	fe5d6b68249715c6	fe5d6b68249715c6	fe5d6b68249715c6	fe5d6b68249715c6
IFG0202F	8	8	8	8	8	36652f00f7901bf0	36652f00f7901bf0	36652f00f7901bf0	36652f00f7901bf0	36652f00f7901bf0
IFG0202H	8	8	8	8	8	42ae58b0cd2cc661	42ae58b0cd2cc661	42ae58b0cd2cc661	42ae58b0cd2cc661	42ae58b0cd2cc661
IFG0202I	8	8	8	8	8	bbcb7c85edc281e2	bbcb7c85edc281e2	bbcb7c85edc281e2	bbcb7c85edc281e2	bbcb7c85edc281e2
IFG0202J	8	8	8	8	8	df78119fbad7bf1e	df78119fbad7bf1e	df78119fbad7bf1e	df78119fbad7bf1e	df78119fbad7bf1e
IFG0202K	8	8	8	8	8	814fa36e68954647	814fa36e68954647	814fa36e68954647	814fa36e68954647	814fa36e68954647
IFG0202L	8	8	8	8	8	827435d0a0859d91	827435d0a0859d91	827435d0a0859d91	827435d0a0859d91	827435d0a0859d91
IFG0230P	8	8	8	8	8	583286678e29444f	583286678e29444f	583286678e29444f	583286678e29444f	583286678e29444f
IFG0232D	8	8	8	8	8	6b5c591b6082dd17	6b5c591b6082dd17	6b5c591b6082dd17	6b5c591b6082dd17	6b5c591b6082dd17
IFG0232G	8	8	8	8	8	79998c126c7b887d	79998c126c7b887d	79998c126c7b887d	79998c126c7b887d	79998c126c7b887d
IFG0232J	8	8	8	8	8	75fcac2b127a475b	75fcac2b127a475b	75fcac2b127a475b	75fcac2b127a475b	75fcac2b127a475b
IFG0232M	8	8	8	8	8	fd175f5298980d2b	fd175f5298980d2b	fd175f5298980d2b	fd175f5298980d2b	fd175f5298980d2b
IFG0232S	8	8	8	8	8	2801aa4a66b8b84e	2801aa4a66b8b84e	2801aa4a66b8b84e	2801aa4a66b8b84e	2801aa4a66b8b84e
IFG0232Z	8	8	8	8	8	cafac3dfdccfca49	cafac3dfdccfca49	cafac3dfdccfca49	cafac3dfdccfca49	cafac3dfdccfca49
IFG0550P	8	8	8	8	8	a811962b9b0b3b9e	a811962b9b0b3b9e	a811962b9b0b3b9e	a811962b9b0b3b9e	a811962b9b0b3b9e
IFG0551B	8	8	8	8	8	4b146cc511ce2cbf	4b146cc511ce2cbf	4b146cc511ce2cbf	4b146cc511ce2cbf	4b146cc511ce2cbf
IFG0551D	8	8	8	8	8	d3d0b6e6d1d8992c	d3d0b6e6d1d8992c	d3d0b6e6d1d8992c	d3d0b6e6d1d8992c	d3d0b6e6d1d8992c
IFG0551F	8	8	8	8	8	9a9fd3631781d986	9a9fd3631781d986	9a9fd3631781d986	9a9fd3631781d986	9a9fd3631781d986
IFG0551H	8	8	8	8	8	397cbb966096b365	397cbb966096b365	397cbb966096b365	397cbb966096b365	397cbb966096b365
IFG0551L	8	8	8	8	8	9eeeef650e371881	9eeeef650e371881	9eeeef650e371881	9eeeef650e371881	9eeeef650e371881
IFG0551P	8	8	8	8	8	e4be8750721a6b17	e4be8750721a6b17	e4be8750721a6b17	e4be8750721a6b17	e4be8750721a6b17
IFG0551R	8	8	8	8	8	58eb0e5da4996621	58eb0e5da4996621	58eb0e5da4996621	58eb0e5da4996621	58eb0e5da4996621
IFG0551T	8	8	8	8	8	8e61eb656298e6e7	8e61eb656298e6e7	8e61eb656298e6e7	8e61eb656298e6e7	8e61eb656298e6e7
IFG0552B	8	8	8	8	8	010005d02e902892	010005d02e902892	010005d02e902892	010005d02e902892	010005d02e902892
IFG0552D	8	8	8	8	8	5b87b7a9c8e4186a	5b87b7a9c8e4186a	5b87b7a9c8e4186a	5b87b7a9c8e4186a	5b87b7a9c8e4186a
IFG0552F	8	8	8	8	8	b49d2be66e0aa8c8	b49d2be66e0aa8c8	b49d2be66e0aa8c8	b49d2be66e0aa8c8	b49d2be66e0aa8c8
IFG0552N	8	8	8	8	8	3b031623a81a90d9	3b031623a81a90d9	3b031623a81a90d9	3b031623a81a90d9	3b031623a81a90d9
IFG0552R	8	8	8	8	8	8f30b89e72823c63	8f30b89e72823c63	8f30b89e72823c63	8f30b89e72823c63	8f30b89e72823c63
IFG0552T	8	8	8	8	8	d89441194eaca031	d89441194eaca031	d89441194eaca031	d89441194eaca031	d89441194eaca031
IFG0552V	8	8	8	8	8	b7f59f68c9647085	b7f59f68c9647085	b7f59f68c9647085	b7f59f68c9647085	b7f59f68c9647085
IFG0552X	8	8	8	8	8	d0f31bac82a045b2	d0f31bac82a045b2	d0f31bac82a045b2	d0f31bac82a045b2	d0f31bac82a045b2
IFG0553C	8	8	8	8	8	a3a3215562de2fd8	a3a3215562de2fd8	a3a3215562de2fd8	a3a3215562de2fd8	a3a3215562de2fd8
IFG0553F	8	8	8	8	8	53c1230a07dc9ef4	53c1230a07dc9ef4	53c1230a07dc9ef4	53c1230a07dc9ef4	53c1230a07dc9ef4
IFG0553H	8	8	8	8	8	8b5380f658a26ab5	8b5380f658a26ab5	8b5380f658a26ab5	8b5380f658a26ab5	8b5380f658a26ab5
IFG0553P	8	8	8	8	8	b13cad1dc9977cbc	b13cad1dc9977cbc	b13cad1dc9977cbc	b13cad1dc9977cbc	b13cad1dc9977cbc
IFG0553X	8	8	8	8	8	09418886fc90c51e	09418886fc90c51e	09418886fc90c51e	09418886fc90c51e	09418886fc90c51e
IFG0553Z	8	8	8	8	8	973d87e5d34bde92	973d87e5d34bde92	973d87e5d34bde92	973d87e5d34bde92	973d87e5d34bde92
IFG0554B	8	8	8	8	8	02c55b7b1bbc50ad	02c55b7b1bbc50ad	02c55b7b1bbc50ad	02c55b7b1bbc50ad	02c55b7b1bbc50ad
IFG0554L	8	8	8	8	8	93a79063d241e6a0	93a79063d241e6a0	93a79063d241e6a0	93a79063d241e6a0	93a79063d241e6a0
IFG0554N	8	8	8	8	8	63c858a2af9d75df	63c858a2af9d75df	63c858a2af9d75df	63c858a2af9d75df	63c858a2af9d75df
IFG0554P	8	8	8	8	8	dd2693363a0eaa9a	dd2693363a0eaa9a	dd2693363a0eaa9a	dd2693363a0eaa9a	dd2693363a0eaa9a
IFG0554T	8	8	8	8	8	590462f8d55ccb65	590462f8d55ccb65	590462f8d55ccb65	590462f8d55ccb65	590462f8d55ccb65
IFG0554Z	8	8	8	8	8	64c5c76030b25038	64c5c76030b25038	64c5c76030b25038	64c5c76030b25038	64c5c76030b25038
IFG0555B	8	8	8	8	8	a4f98da51d6963b0	a4f98da51d6963b0	a4f98da51d6963b0	a4f98da51d6963b0	a4f98da51d6963b0
IFG0555H	8	8	8	8	8	bba0f8a09aab9d57	bba0f8a09aab9d57	bba0f8a09aab9d57	bba0f8a09aab9d57	bba0f8a09aab9d57
IFG0555J	8	8	8	8	8	2206bde2a755bebb	2206bde2a755bebb	2206bde2a755bebb	2206bde2a755bebb	2206bde2a755bebb
IFG0558X	0	0	0	0	0	aeb09cf1547f0dc7	aeb09cf1547f0dc7	aeb09cf1547f0dc7	aeb09cf1547f0dc7	aeb09cf1547f0dc7
IFG0559C	0	0	0	0	0	0beadae7c8fa323e	0beadae7c8fa323e	0beadae7c8fa323e	0beadae7c8fa323e	0beadae7c8fa323e
IFG0EX0A	0	0	0	0	0	2b5c80792e5f305d	2b5c80792e5f305d	2b5c80792e5f305d	2b5c80792e5f305d	2b5c80792e5f305d
IFG0RR0A	0	0	0	0	0	d60515938cd1b150	d60515938cd1b150	d60515938cd1b150	d60515938cd1b150	d60515938cd1b150
IFG0RR0B	8	8	8	8	8	c38fb94cf3f98744	c38fb94cf3f98744	c38fb94cf3f98744	c38fb94cf3f98744	c38fb94cf3f98744
IFG0RR0E	0	0	0	0	0	63ddc35644708a04	63ddc35644708a04	63ddc35644708a04	63ddc35644708a04	63ddc35644708a04
IFG0RR0F	0	0	0	0	0	8081ca8d8ca0a5fb	8081ca8d8ca0a5fb	8081ca8d8ca0a5fb	8081ca8d8ca0a5fb	8081ca8d8ca0a5fb
IFG0TC0A	8	8	8	8	8	4df4f260f877b96c	4df4f260f877b96c	4df4f260f877b96c	4df4f260f877b96c	4df4f260f877b96c
IFHSTATR	0	0	0	0	0	1db753333760beba	1db753333760beba	1db753333760beba	1db753333760beba	1db753333760beba
IFNX1A	142	142	142	142	142	-	-	-	-	-
IFNX1J	8	8	8	8	8	c83aba0ccde9c31f	c83aba0ccde9c31f	c83aba0ccde9c31f	c83aba0ccde9c31f	c83aba0ccde9c31f
IFNX1K	8	8	8	8	8	cda949db5a994e5b	cda949db5a994e5b	cda949db5a994e5b	cda949db5a994e5b	cda949db5a994e5b
IFNX1S	8	8	8	8	8	c80cc2f98f3a3a83	c80cc2f98f3a3a83	c80cc2f98f3a3a83	c80cc2f98f3a3a83	c80cc2f98f3a3a83
IFNX2A	8	8	8	8	8	fa50dd98f8559d9d	fa50dd98f8559d9d	fa50dd98f8559d9d	fa50dd98f8559d9d	fa50dd98f8559d9d
IFNX3A	8	8	8	8	8	0991360f4272dca7	0991360f4272dca7	0991360f4272dca7	0991360f4272dca7	0991360f4272dca7
IFNX3B	8	8	8	8	8	6f11fc21b9abec70	6f11fc21b9abec70	6f11fc21b9abec70	6f11fc21b9abec70	6f11fc21b9abec70
IFNX3K	8	8	8	8	8	70c224dbaad40cad	70c224dbaad40cad	70c224dbaad40cad	70c224dbaad40cad	70c224dbaad40cad
IFNX3N	8	8	8	8	8	267e440655d91891	267e440655d91891	267e440655d91891	267e440655d91891	267e440655d91891
IFNX4D	8	8	8	8	8	19da991ae8c59394	19da991ae8c59394	19da991ae8c59394	19da991ae8c59394	19da991ae8c59394
IFNX4E	8	8	8	8	8	e5f081734748edc5	e5f081734748edc5	e5f081734748edc5	e5f081734748edc5	e5f081734748edc5
IFNX4M	8	8	8	8	8	6f39e775136c089b	6f39e775136c089b	6f39e775136c089b	6f39e775136c089b	6f39e775136c089b
IFNX4N	8	8	8	8	8	1c922471317c923b	1c922471317c923b	1c922471317c923b	1c922471317c923b	1c922471317c923b
IFNX4S	8	8	8	8	8	7d719ecd521aade2	7d719ecd521aade2	7d719ecd521aade2	7d719ecd521aade2	7d719ecd521aade2
IFNX4T	8	8	8	8	8	0f3fbf77b3e5e78a	0f3fbf77b3e5e78a	0f3fbf77b3e5e78a	0f3fbf77b3e5e78a	0f3fbf77b3e5e78a
IFNX4V	8	8	8	8	8	29f3a6706d56bf75	29f3a6706d56bf75	29f3a6706d56bf75	29f3a6706d56bf75	29f3a6706d56bf75
IFNX5A	8	8	8	8	8	d2a0a04c363ba9bf	d2a0a04c363ba9bf	d2a0a04c363ba9bf	d2a0a04c363ba9bf	d2a0a04c363ba9bf
IFNX5C	8	8	8	8	8	a3968ad590981e10	a3968ad590981e10	a3968ad590981e10	c65140ad312a73bc	c65140ad312a73bc
IFNX5D	8	8	8	8	8	92854ab76aaadd91	92854ab76aaadd91	92854ab76aaadd91	92854ab76aaadd91	92854ab76aaadd91
IFNX5F	0	0	0	0	0	491c415f40767a53	491c415f40767a53	491c415f40767a53	491c415f40767a53	491c415f40767a53
IFNX5L	8	8	8	8	8	edfe46deaae2c82a	edfe46deaae2c82a	edfe46deaae2c82a	edfe46deaae2c82a	edfe46deaae2c82a
IFNX5M	8	8	8	8	8	370aba1ffe522e76	370aba1ffe522e76	370aba1ffe522e76	8cb148b34480200d	8cb148b34480200d
IFNX5P	8	8	8	8	8	a279971bf99b0f2b	a279971bf99b0f2b	a279971bf99b0f2b	6fd0556cf0c586c2	6fd0556cf0c586c2
IFNX5V	0	0	0	0	0	44115efc3da2badf	44115efc3da2badf	44115efc3da2badf	44115efc3da2badf	44115efc3da2badf
IFNX6A	8	8	8	8	8	de060c7ac00c2109	de060c7ac00c2109	de060c7ac00c2109	de060c7ac00c2109	de060c7ac00c2109
IFNX6B	8	8	8	8	8	835703b8d6ae6a98	835703b8d6ae6a98	835703b8d6ae6a98	835703b8d6ae6a98	835703b8d6ae6a98
IFNX6C	0	0	0	0	0	4d6e024a5646fe43	4d6e024a5646fe43	4d6e024a5646fe43	4d6e024a5646fe43	4d6e024a5646fe43
IFOX0A	8	8	8	8	8	e7b5d6999fbb0c01	e7b5d6999fbb0c01	e7b5d6999fbb0c01	e7b5d6999fbb0c01	e7b5d6999fbb0c01
IFOX0B	0	0	0	0	0	5b1cd48325f8abd1	5b1cd48325f8abd1	5b1cd48325f8abd1	5b1cd48325f8abd1	5b1cd48325f8abd1
IFOX0C	0	0	0	0	0	2d5c4b29cd1743cd	2d5c4b29cd1743cd	2d5c4b29cd1743cd	2d5c4b29cd1743cd	2d5c4b29cd1743cd
IFOX0D	8	8	8	8	8	ead3f65da4785cb8	ead3f65da4785cb8	ead3f65da4785cb8	ead3f65da4785cb8	ead3f65da4785cb8
IFOX0E	0	0	0	0	0	b130ad1888295e44	b130ad1888295e44	b130ad1888295e44	b130ad1888295e44	b130ad1888295e44
IFOX0F	0	0	0	0	0	5ea4e4f2181b68da	5ea4e4f2181b68da	5ea4e4f2181b68da	5ea4e4f2181b68da	5ea4e4f2181b68da
IFOX0G	0	0	0	0	0	3f22be8a818fc0c3	3f22be8a818fc0c3	3f22be8a818fc0c3	3f22be8a818fc0c3	3f22be8a818fc0c3
IFOX0H	0	0	0	0	0	2138ee032d5c953f	2138ee032d5c953f	2138ee032d5c953f	2138ee032d5c953f	2138ee032d5c953f
IFOX0I	8	8	8	8	8	1c52ca64f363ce31	1c52ca64f363ce31	1c52ca64f363ce31	1c52ca64f363ce31	1c52ca64f363ce31
IFOX0J	0	0	0	0	0	78d2295e7c5d9359	78d2295e7c5d9359	78d2295e7c5d9359	78d2295e7c5d9359	78d2295e7c5d9359
IGARPT01	8	8	8	12	12	45ff7ae2063d0737	45ff7ae2063d0737	45ff7ae2063d0737	fce933784cb884d5	fce933784cb884d5
IGC0001F	8	8	8	8	8	f180d6225eee65cd	f180d6225eee65cd	f180d6225eee65cd	f180d6225eee65cd	f180d6225eee65cd
IGC0001G	0	0	0	0	0	c7a6749e3d264169	c7a6749e3d264169	c7a6749e3d264169	c7a6749e3d264169	c7a6749e3d264169
IGC0001I	8	8	8	8	8	26a00977d42c0986	26a00977d42c0986	26a00977d42c0986	26a00977d42c0986	26a00977d42c0986
IGC00020	8	8	8	8	8	a7128d064681d2b6	a7128d064681d2b6	a7128d064681d2b6	a7128d064681d2b6	a7128d064681d2b6
IGC0002A	8	8	8	8	8	7e5a74ada0e0a6f1	7e5a74ada0e0a6f1	7e5a74ada0e0a6f1	7e5a74ada0e0a6f1	7e5a74ada0e0a6f1
IGC0002B	8	8	8	8	8	796cfae49b1a304c	796cfae49b1a304c	796cfae49b1a304c	796cfae49b1a304c	796cfae49b1a304c
IGC0002C	8	8	8	8	8	407a39b94f901e4f	407a39b94f901e4f	407a39b94f901e4f	407a39b94f901e4f	407a39b94f901e4f
